"","user_id","status_id","screen_name","text"
"269","359178132","1283260743215972353","reeldeel03","“People in Alabama voted against Sessions because Trump told them to,” said Angi Stalnaker, a GOP strategist in Alabama. “If it had been Donald Trump saying, ‘Go write in Mickey Mouse,’ 50 percent of them would have gone to write in Mickey Mouse.” https://t.co/DWH8oW2rJt"
"270","990358081920958467","1283260743220178950","SecondSonOfMan","Not only did we take their stuff 

But also blocked the assets &amp; everything related to anyone assoc w/ them, directly or indirectly, including corps, schools, &amp; businesses, etc (ALL)- past or present

Trump is enforcing w/ the full weight of the Fed Gov as a National Emergency<U+0001F92F>"
"271","563350362","1283260743387947008","WJournal1","Perspective: Trump gave up on fighting the virus. Now we’re paying for his laziness. https://t.co/fo0EGeNC6j"
"272","3949206875","1283260743639609344","HereticalXX","""Eat Your Neighbors!"" should absolutely be the Trump 2020 slogan."
"273","1071965695","1283260743995895809","erikbarajas2221","Idk how the fuck trump became president if I could easily detect his grammar errors <U+0001F631><U+0001F914><U+0001F602><U+0001F602><U+0001F602>"
"274","2729224551","1283260743991918594","dawneryans","You can always tell a white supremacist when they defend others’ freedom of speech for racism while refusing to use their own freedom to condemn it."
"275","965342328289345536","1283260744146931712","RRKurz2","@jennyrachelpal @RRKurz2 And Family Farms recorded record numbers of bankruptcies because the Trump money mostly went to Large Corporate Farm entities. The ones that fill the Republican Campaign coffers."
"276","30706941","1283260744277069824","MaryAnneGruen","Realizing that Trump could escape accountability by going directly from presidency to non compos mentis without passing go."
"277","1247994806288019456","1283260744415342594","StenzelVl","literally months of material here for @sarahcpr

https://t.co/wvRFSi52vY"
"278","3375072193","1283260744583114753","jocelyne_jocey","To the Trump Adminstration, “essential worker” means “expendable worker.”"
"279","918212762727092224","1283260744184680448","libberry1","@joshua_gear @DNC So you're going to support the Trump administration's attempts to convince us that Biden has cognitive issues. What do you want: Is it for Bernie to replace Biden or for Trump to win? Biden's past stuttering problem may cause hesitations in his speech, but his cognition is fine! https://t.co/V2QJI9Jdj5"
"280","1242392289189584896","1283260744952188928","oramai1177","Once again the Trump administration caters to the university snowflakes crying foul on revoking visas of foreign students taking classes online.  
First DACA, now this shit.
Fuck the damn universities and their money hungry hyperbole.

https://t.co/hhxlgLD1pU"
"281","59630611","1283260745224826881","mikey_wa","@NCFIREMARY @IamRubberYerGlu @donwinslow If it was Romney, he would already be using whatever it is he has against him. No, it's someone who is currently an ally, who is wavering (at least in Trump's mind) in his support."
"282","838952477315727361","1283260745510084608","BYedowitz","Every school encouraged to reopen in the midst of a pandemic should require the attendance of the children or grandchildren of @GOP lawmakers and/or Trump Administration members. They should be the canaries in the coal mine.  How bout it, @IvankaTrump?"
"283","415234035","1283260745686192128","DJRJ_AU","@YNB Since when has anyone associated with Donald Trump EVER been worried about what's legal and what's not?"
"284","2934338477","1283260745774399488","pirrofarfalla","As Florida sets a single day record for deaths and Arizona and Texas are bringing in refrigerated morgue trucks, @washingtonpost says Trump has made nearly 1,000 false and misleading claims about the coronavirus pandemic - and that was before today’s press conference"
"285","2829274999","1283260745971425280","AkhavanKayvan","The Trump Administration does not have the authority to ignore SCOTUS. Today, @SenKamalaHarris and I are leading a group of 33 @SenateDems in demanding that @DHSgov immediately comply with the Court’s decision by reopening DACA for all eligible applicants. Read our letter here: https://t.co/wja11jP5uq"
"286","29420396","1283260745929588742","kentlundgren","¿”Obama stopped testing”?"
"287","569760958","1283260743626915849","_nastyfish","I'm confused, what's the problem? That's factually accurate. This is the number of people shot to death by police by race 2017-2020. https://t.co/YKCucSjli2"
"288","2328817764","1283260746399387649","kjkocel","You know what would send trump into a clusterfck, screaming tantrum?  Name Dr Anthony Fauci Times's Person of the Year!<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F44D>. Can you imagine?<U+0001F602><U+0001F602><U+0001F602>"
"289","868726437427068930","1283260746424397825","darkokovacevi17","President @realDonaldTrump from the White House garden to the press in a long speech on things done, and those to do next.

Two key passages: 1) explicit mention of Italy and Huawei and 2) countries who deal with US ""on behalf of China"".

https://t.co/O8vmlymdkI"
"290","16173297","1283260746432831488","slansky","Trump is running a campaign about how his opponent has lost his mind while himself delivering disjointed monologues filled with made-up stories, absurd boasts, petty grievances and verbal stumbles. https://t.co/bsgojoRM5e"
"291","4307966414","1283260746365714434","shullbitsue1","Acosta soiled his pants again <U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB>"
"292","992536751494152192","1283260746558668800","AndyHaw89285923","Trump, in Incoherent Rant, Says Democrats 'Wouldn't Mind' if Terrorists Blew Up Their Cities https://t.co/nwo5PAD8r5 via @mediaite"
"293","794333585545175040","1283260746684444672","Ivana_M_Trump","Trump thinks he’s attacking Biden but this is one of the most humilating things a POTUS has ever done. @realDonaldTrump"
"294","24725755","1283260746768551936","FocusCopy","If this White House were waging war on Covid-19 half as much as they’re attacking Dr Fauci the economy would be in much better shape, students could safely return to schools, and a lot of people would be alive who no longer are.  https://t.co/MvR2hPP42E"
"295","472969538","1283260746789351425","jakedisaur","Trump signs Hong Kong act clearing way for China sanctions https://t.co/88LUM0TPTd"
"296","1332250562","1283260746692993024","HondaShadow1101",".@JoeBiden smoked tRump today
After today's 2 speeches &amp; what many experts say about Drumpf's 4th grade speech abilities &amp; 30 psychiatrists about your daddy's mental delusions, we already witnessed who won. And it wasn't daddy. 
#Biden2020 #BidenHarris2020 #BidenForPresident2020"
"297","1721363371","1283260747049574406","mwkl45","As if we needed more proof, 19 days after @nytimes broke the story about Putin paying a 100k per corpse, our soldiers in Afghanistan remain at risk because Trump is a Russian asset @MalcolmNance @Lawrence"
"298","764629343813373952","1283260747108225024","Bonnievee2017","@realDonaldTrump In addition to falsely accusing children the same age as Emmett Till of rape and ruining their lives, Trump also rips immigrant children from their mothers and throws them into cages like animals. Trump doesn’t care about children if they don’t have the complexion of protection."
"299","39137915","1283260747380748288","Mojavelyn","Every single Senate Republican knows that Donald Trump is bad for the country. Every single one. 

Yet not one of them has the courage to say that publicly. Not one of them."
"300","1027260624034619393","1283260747498192896","PattyRoth18","@SarahLongwell25 @TheRickWilson @JRubinBlogger TRUMP and the GOP are destroying our Democracy. Never in our history has an administration  created such chaos and division. These extreme right wing Fascists are destroying our country. TRUMP and all the GOP Parasites must be eliminated. This nightmare must end.    VOTE BIDEN"
"301","6460172","1283260747469017089","seanfenlon","Dear USA Parents,

I understand that many of you disagree with everything Trump says

But please don’t apply that ideology to kids and schools

They should be open in the fall

Arguing to reduce risk is the same as arguing for a lower speed limit on highways

Do the right thing"
"302","212351588","1283260747376541696","Nynthlyfe","“Down to Kool-Aid drinkers and next of kin” is really perfect way to  describe it https://t.co/eQr0jRnRVR"
"303","49033452","1283260747670265856","Fanloser","It says everything about the ghouls in the Trump campaign that they think a picture of their opponent lovingly holding his now-dead son as a child is some kind of own. https://t.co/XoDCDOUdCe"
"304","2866800939","1283260747531923456","Whoisyess","@Mama2Be405 @PricklyAzVoter @chrissyteigen Trump and Epstein, that must mean he is a pedophile too! https://t.co/IYZoR4DFvH"
"305","1570815589","1283260747896815616","MillzMil","‘We’re really doing this about as badly as anybody can do it.’ — Public health expert Dr. Ashish Jha called BS on Pres. Trump’s lies while explaining just how badly the U.S. mishandled the coronavirus https://t.co/qwK7rLwy39"
"306","1268657866136788994","1283260747963867136","COnmyown02","I must admit, I was hesitant about @JoeBiden during the Democratic primaries, but right now I can’t think of any other candidates who would be so far ahead of trump in national polls. Every time Joe Biden gets behind a mic, he proves he’s up to the task of saving our country."
"307","2398595317","1283260748169244672","Davidw3625","A man whose entire life was built on a rich blend of daddy’s money and financial fraud accuses me, daughter of a house cleaner who won multiple elections to Congress by the age of 30, of not having talent. <U+0001F923>

You can tell from his delivery that even HE doesn’t believe it. <U+0001F602>"
"308","2526690433","1283260748140085249","ChatLeRoy","#Trump twists stats on #police #brutality: 'more white people' are killed #LiarInChief #BlackLivesMatter  https://t.co/JaAUn47DC9"
"309","863323735","1283260748408356864","SteveTrezise","Realizing that Trump could escape accountability by going directly from presidency to non compos mentis without passing go."
"310","1407028321","1283260748513243136","Sadieinthehouse","@LindseyGrahamSC What does Trump/Putin have on you , that would make you sell America’s soul???"
"311","788924616060366848","1283260748710502401","haramcart","Weren't there people on here worried about herrenvolk welfare fascism outflanking the democrats to the left after trump helped cut everyone exactly one cheque or am I misremembering"
"312","24143255","1283260748743929858","KSLcom","""These are students that are trying to finish their education, get through school and to have to leave the country would have been very difficult."" https://t.co/0qi7rSFU2N"
"313","842108876132622336","1283260749108912129","ColbyMorrell1","I never thought I'd be telling you that a green-haired, anti-Trump feminist who looks like she's in ANTIFA has had a change of heart about Trump...But it's crazy in 2020, so here we are <U+0001F606><U+0001F64C><U+0001F3FF>

https://t.co/ZV531YrBjg"
"314","1209305190672863238","1283260749192859648","ddenisseminaj","@Okthen30939257 I- you just said saying fuck trump is r**arted you’re mad sis ."
"315","1039253602080976896","1283260749456920576","Dfdc123","@IvankaTrump Omg! Ivanka is using her official position paod by tax payers, whatever that is, to advertise a product. Is she getting paid for this by @GoyaFoods ? Will Trump's white nationalist base who wanted kids in cages and stolen from their parents actually buy the product?"
"316","834857641","1283260748957995016","BackNBlack1975","@Lese8Kane @DJMidnight001 @DC4Hope @Wolfiesmom In the military for 12 years trump is a traitor. https://t.co/ksmkKGN6zK"
"317","292712945","1283260749457088513","23eddielezcano","Please retweet. Fear mongering from our federal agencies needs to stop. We have meds/supp to help stop covid. IVM/DOXY/AZ/HCQ/DEX/D3/Zn/Bu and more."
"318","22283872","1283260749616472064","ullikemike","@Orionsrevenge @EmeraldRobinson @YossiGestetner Trump winning a 2nd term will save this country from catastrophe so it'll do lots of good. 

Sessions got beat 2-1 by Tuberville. He wasn't going to win in November anyway if that's the best he could do with GOP voters."
"319","98647223","1283260750040096769","YannnSud","Speechless—Trump WH is now muzzling, bypassing, and kneecapping the CDC for realz yo. No other ways to spin this. CDC should be the data aggregator of such critical Covid hospital data. #COVID19"
"320","948078367","1283260750262177793","srmduke87","As a campaign finance lawyer I can confirm that this is true <U+0001F447><U+0001F3FE><U+0001F5F3><U+2696><U+FE0F> #electionlaw #campaignfinance #moneyinpolitics"
"321","17263216","1283260750509809666","RighteousCrone","Joe Biden made a major speech on manufacturing in America in Pennsylvania today. Haven’t seen one clip of it on cable.
Trump. Trump. Trump.
Just like 2016."
"322","3027846725","1283260750987956224","KateFosterEMT","I’m only part of the way through the transcript of the president’s Rose Garden ramble-speech today. 

I’ve counted 19 false or misleading claims. 

The preliminary list: https://t.co/I5arbkZvJv"
"323","719281147834982401","1283260750987841536","JonMortBeard","Also I'm getting really tired of trump being the racist asshat that he is and just skating. Just... Fuck."
"324","22532456","1283260750904143873","_dralaterdzo","Yes, all the protests are really about school choice.  I mean, that why @Kaepernick7 started to take a knee and it's the sole mission of #BLM, right?"
"325","1082031161076002816","1283260751226994689","KathyVotesRed","Donald J Trump, 

8)Ousted Paris Climate Accord..
9) Deregulated government
10) Signed Space Force
11) Replaced NAFTA w/ USMCA
12) Enforced Food Stamp Work Requirements
13) Denied Grant Money to Sanctuary Cities
14) Reduced Refugees and Temporary Workers ..

continued..
#Q"
"326","134041626","1283260751415668739","Wendys_Garden","We have two systems of justice in America: one where Trump helps Roger Stone avoid prison time, and another where a Black 15 year old girl is incarcerated during a pandemic for not doing her homework."
"327","231345959","1283260751898120192","SeanDoates","If you cannot deny the facts, hide them. If you cannot hide the consequences, blame someone else for them. Trump would tear down the US ability to fight Covid before accepting any responsibility. https://t.co/HzYjskOAqN"
"328","196885512","1283260752334172161","SrslyJosh","4 of the top 5 worst coronavirus epicenters in the WORLD are U.S. STATES.

Trump’s chaos has a deadly price. https://t.co/W1DNbwFdsu"
"329","1253769933621563392","1283260751986262019","Cynical_Betty","@NanflemE @CBluesDC @olgaNYC1211 @IvankaTrump @GoyaFoods @smuckers Trump Crime Family are selling their influence to the highest bidder. 

The @GoyaFoods CEO obviously made some kind of a corrupt deal to help with the re-election. 

#GOPCorruption"
"330","255322967","1283260751310921730","Nicky_Rozayy","just a fun suggestion...WHAT IF...Trump and his cult members/supporters just...decided they should drink the kool-aid? https://t.co/SFlHC1F5F6"
"331","629751550","1283260752405512192","Mykiwitwit","I know it's Trump, but this is extraordinary stuff. From the White House, the president is doing a prepared campaign speech attacking his opponent at great length."
"332","465956096","1283260752070156290","tmilesj","Campaigning on federal property is against the law. That’s why we’ve never heard a president do this before Trump."
"333","1218759089708158977","1283260752141463553","DeltaFo33823525","Coalitions | Donald J. Trump for President 

https://t.co/gBucoTSWZr https://t.co/JSVbsHpWgE"
"334","1643437656","1283260752556589057","SharonSharonh10","There’s only one person Trump cares about —&gt; himself."
"335","2304069171","1283260752619610119","mrsenbailey1","This is a way to break the CDC by denying it essential data"
"336","762728510267863040","1283260752632008710","caroljdavy","Dear Dr Redfield @CDCDirector I have just heard from colleagues that this is as insane as it sounds. @CDCgov, America’s public health agency, is no longer going to be first in line to receive this data. Sir, this is a travesty. I urge you to speak up."
"337","2516952270","1283260752669954049","lindasfree","You wouldn’t have lost your job; the government would have had a comprehensive support program that kept unemployment low. You’d be able to see your family and friends without fear. Your children would be returning to school in September.  https://t.co/SaRbA08sO6"
"338","17586565","1283260752606957569","wallred","The infuriating part is not Trump spouting his usual incoherent, cruel garbage. It's the CBS interviewer who responds by paraphrasing his lunacy as, ""So it's a balancing act,"" as if her job to help him sound normal rather than to question him about what he actually said https://t.co/8YwM9bAJn4"
"339","201116276","1283260752787210240","dianphillips","Not for nothing, but Trump using the Rose Garden to give a campaign speech assailing Biden is definitely illegal and his campaign owes the taxpayers a lot of money for this event."
"340","1012332594","1283260752783200256","gwenedavies","Historians will struggle to understand how by mid-2020 so many millions of Americans still thought Trump was perfectly fine."
"341","4704723294","1283260752741019648","thepixiediva","@ChrisJansing @Yamiche @washingtonpost I’m so confused. Repubes said only democratic states were affected by this because it’s all a hoax to make trump look bad."
"342","3885993200","1283260752929972224","MAGAJules4Trump","“Her resignation letter was praised by several prominent right-wing figures, including Donald Trump Jr, Ted Cruz, and Jack Posobiec” https://t.co/67ILSN3lw6"
"343","760678908362498050","1283260752933949441","KathieBrowne","@AaronBlake And don't forget that the Second House member to endorse Trump, ex-Rep. Duncan Hunter (R-CA), is ALSO a convicted felon!"
"344","1267278260527759360","1283260753194049538","OutrageOk","138,000 Covid-19 deaths in the country today! @realDonaldTrump how many coronavirus deaths happened outside of the U.S. because of the #Trump administrations recklessness? #RecklessTrump"
"345","1208783261477982208","1283260753303101440","CindyDrinks","""He never did anything -- except make very bad decisions."" 

President Trump uses Rose Garden event on Tuesday to repeatedly attack Biden https://t.co/kgoGpXW4JT https://t.co/SAd5jlgAKQ"
"346","7949962","1283260753294704641","lauhoho","China says it will take ""necessary measures and impose sanctions on relevant US personnel and entities"" after Donald Trump, as expected, signed the #HongKong #AutonomyAct into law. 

What does this mean for Hong Kong?

The latest. ht @EricCheungwc https://t.co/ddwmEtg64v"
"347","483021402","1283260753374568451","PfaffSC","Just a reminder that after Jeff Seasions became Trump’s first Senate endorser, then his AG, and the guy who came up with the child separation policy at the border, the thing he did to run afoul of the president was follow the advice of DOJ ethics lawyers."
"348","215461965","1283260753336827904","BessieBugTN","Trump says a lot of reckless things &amp; then tries to deny he ever said them. 

But don’t take my word for it. 

See for yourself why we call him #RecklessTrump 

https://t.co/vJEWJPlqP1"
"349","1224489735013457920","1283260753525518337","KellieBorut1","@RonLebow So TRUMP can rig the daily Covid numbers to something more election- friendly"
"350","159058188","1283260753546547200","Crimsonkage","Campaigning on federal property is against the law. That’s why we’ve never heard a president do this before Trump."
"351","1229461060291264513","1283260753513000961","KAT24xi1","PETITION: Ask Trump to investigate George Soros' role in funding domestic terrorism | LifePetitions https://t.co/HG91IpsPcW"
"352","2884834600","1283260753605046272","tererocha1462","‘We’re really doing this about as badly as anybody can do it.’ — Public health expert Dr. Ashish Jha called BS on Pres. Trump’s lies while explaining just how badly the U.S. mishandled the coronavirus https://t.co/qwK7rLwy39"
"353","791146925038927872","1283260753605255168","bellagirlnola","I approve of this message."
"354","3266619146","1283260753969999872","JesusRo12252665","Not only did we take their stuff 

But also blocked the assets &amp; everything related to anyone assoc w/ them, directly or indirectly, including corps, schools, &amp; businesses, etc (ALL)- past or present

Trump is enforcing w/ the full weight of the Fed Gov as a National Emergency<U+0001F92F>"
"355","14556182","1283260753835958272","Vuduchick","Seems odd, timing.

Michelle Unanue (né Campos) worked for Ghislaine and Epstein...also worked for Epstein's modelling agency.

She marries into the Unanue family (Goya Foods). Ghislaine gets captured. Goya publicly supports Trump. Wonder what Michelle has direct knowledge of?"
"356","1278158672481316864","1283260754427142145","MollyRubinstein","@CNN Dr. Redfield is a disgrace to the medical profession by allowing Trump to commandeer the data that belongs to the CDC."
"357","874102026132639744","1283260754666258432","Spike9151","Top Mueller lawyer to publish insider account of Trump-Russia investigation || Via: Guardian https://t.co/4gkQRpKl6w"
"358","139195722","1283260754725134336","JrSamplesBR549","Why the f/ck is CTV showing Trump election ads.
CTV get your act together, Canadians dont give a f/ck about Trump election ads.
#BoycottCTV"
"359","29262732","1283260754859196417","SherryPCMO","CBS says it pressed Trump if he gets why the Confed flag ""is a painful symbol"" for many, since ""it's a reminder of slavery.""

CBS says Trump responded, ""Well, people love it and I don't view — I know people that like the Confederate flag and they're not thinking about slavery."""
"360","4885280953","1283260755043704834","coolcatrr1","Trump ends Hong Kong trade preferences https://t.co/FWrstnDlYj"
"361","1218759089708158977","1283260754196680705","DeltaFo33823525","COALITIONS: BLACK VOICES VIRTUAL

<U+0001F6A8>Black Voices for Trump New Members Meet and Greet 
July<U+0001F6A8>

Wed, July 15, 2020

04:00 pm (EDT)

https://t.co/rY0KPgD0fd https://t.co/96vu1duVTr"
"362","879728956542472196","1283260755098427399","BobWitkowsky","CBS: ""What do you tell parents and teachers who feel that it's unsafe to go back?""

Trump: ""... You should find yourself a new person whoever's in charge ... because children and parents are dying from that trauma, too. They're dying because they can't do what they're doing."" https://t.co/hzCt5wrMTN"
"363","76417907","1283260755240988672","swallace101","Fact check: true!"
"364","1162630796223635456","1283260755790434304","Gray89340779","@realAaronM @SpencerHayesPR @AOC The Republican's only task since 2017 has been to kiss Trump's Ass or Suppress Democratically-controlled states/elections. Name something Trump and his minions have accomplished? Like getting out of The Paris agreement? Like having an Idiotic Mannerism for a Pandemic?"
"365","826170655976493056","1283260756230762496","bridgetdonegal","Fry like bacon."
"366","1939053518","1283260756331335681","betsypeto","Why is the GOP so willing to sacrifice our children in order to save trump's presidency???"
"367","1228423182677233664","1283260756352368642","TaraG17414891","OK. I’m done with Mary Trump’s book. Basically the President is, psychologically-speaking, a Frankenstein-like amalgamation of Idi Amin, John Gotti, Bernie Madoff, and Nell (the jungle-child character played by Jodie Foster). I need a drink"
"368","2615250539","1283260756440616960","Henry_Pwono","If trump was smart he would’ve sold maga masks in January."
"369","17929460","1283260756465606657","skyepuppy","That’s not an assertion. It’s a fact. Show us on the doll where the fact hurt you. https://t.co/Mjf7iKfrU0"
"370","1182427771391369217","1283260756860043270","reethetard","Integrity, by Ivanka Trump. She may not know what it means or what it tastes like, but damn, she sure pays people in China nothing to produce it https://t.co/S78cSyw5rj"
"371","1218759089708158977","1283260756713250816","DeltaFo33823525","COALITIONS: VETERANS

<U+0001F6A8>Veterans For Trump: BBQ featuring Rep. Jack Bergman<U+0001F6A8>

Wed, July 15, 2020

05:00 pm (EDT)

https://t.co/IeEnAq5zW8 https://t.co/xWH6kdSrqX"
"372","790664822710939649","1283260757275078656","iNastyWoman","DAAAAAAAAAAMN! https://t.co/bqECTPexiT"
"373","1108253939906965505","1283260757510025216","CCChi58169763","For all you MAGA Marauders out there who are asking, it’s OK, l’ll still be hosting my National show AMERICA First,  in addition to serving on this National Security Board!

We have 111 days to get my old/new boss President @realDonaldTrump re-elected!

https://t.co/2QNpn5MhHw"
"374","223989458","1283260742444085248","mrjoshua97","Trump’s reckless handling of the pandemic has been a colossal failure of epic proportions. Who agrees? #RecklessTrump https://t.co/2ekoksiqmr"
"375","914279601601355776","1283260757543510017","itszjuan","A man whose entire life was built on a rich blend of daddy’s money and financial fraud accuses me, daughter of a house cleaner who won multiple elections to Congress by the age of 30, of not having talent. <U+0001F923>

You can tell from his delivery that even HE doesn’t believe it. <U+0001F602>"
"376","1084551805944676354","1283260750312673281","Nationalist_KAG","@1Romans58 @ScottAulde Trump has already said a lot of Americans don’t want to take vaccines and that’s their right."
"377","832429027650584576","1283260753273856001","CarlosC1158","Trump is slamming Cuomo for retirement center deaths"
"378","868527756690305024","1283260757732478977","beachbirds72","Trump exits after his anti-Biden monologue and a few questions. 

Aside from the appropriateness of doing a rally speech against his opponent from the White House grounds, that was a wildly dishonest performance."
"379","948531701990469633","1283260757711495169","Maddy37944167","Not only did we take their stuff 

But also blocked the assets &amp; everything related to anyone assoc w/ them, directly or indirectly, including corps, schools, &amp; businesses, etc (ALL)- past or present

Trump is enforcing w/ the full weight of the Fed Gov as a National Emergency<U+0001F92F>"
"380","267341402","1283260757791182855","guyonthehigh","White people are killed by US police at higher rates than people in most other countries. Black people are killed by US police at a rate 3x higher than that."
"381","4116129858","1283260757879033857","MrsRad49","@sdefrancis @43Biden @JoeBiden Thank you for putting our country’s future ahead of Party/Trump loyalty."
"382","1240448613765038082","1283260757933805568","giacco14","HHS confirms coronavirus hospital data will now be sent to DC instead of CDC. Trump administration moves to control the data  https://t.co/DnFh3W5X9e"
"383","936286650350669824","1283260757665296387","TheTamarDick","Louis DeJoy is the Betsy DeVos of the USPS—no real experience, but plenty of big checks to the GOP. 

We can't have a partisan cheerleader leading the USPS—especially during an election where millions could vote by mail. Sign on to oppose his appointment: https://t.co/DmJVNOxkAG"
"384","245843970","1283260758139305984","sjb1962","Trump's HK/China EO will cripple them! <U+0001F4A5>

Who are fuming?  Biden, Pelosi, Gavin, Feinstein

Gavin got caught funding CCP using tax dollars; CCP buys weapons; CCP arms Antifa/BLM to take over America! <U+0001F621>

All assets are property of USA! <U+0001F1FA><U+0001F1F8>

Screw you Hong Kong / CCP!!! <U+0001F4A5><U+0001F4A5> https://t.co/h5JghGxCr8"
"385","861280751115018241","1283260758332235777","RAM0667","If Trump is responsible for 120,000 COVID deaths, who’s responsible for 240,000+ flu deaths when Obama was President? <U+0001F9D0>"
"386","4239865512","1283260758399127552","LLGuerra101","“Trump drifted seemingly at random from one topic to another, often in the same run-on sentence. Even for a president who rarely sticks to the script and wanders from thought to thought, it was one of the most rambling performances of his presidency.” https://t.co/q6Wkrz8U0H"
"387","466145402","1283260740825231366","JosiahWampfler","5,400 kids were systematically taken away — tortured in the words of @P4HR, a Nobel Peace Prize winning organization — by the Trump administration. Yet here we are again, 335 parents and kids at risk of separation. Thanks to @democracynow for having me on. https://t.co/7HbT2WTPCb"
"388","17001740","1283260752757952512","ELA4EVR","@GOP I'm a Texan. O&amp;G is big here. Democracy will be lost under another term of Donald Trump who is a puppet of Putin with authoritarian tendencies. He already makes threats against Americans and has shown he doesn't care if we die from his actions."
"389","1172930054591877121","1283260758118162432","XlsArthur","The American people's choice of freedom is deciding the direction of mankind, deciding the world to God or Satan  There's only one way to GET DONALD TRUMP ELECTED PRESIDENT! God bless Hong Kong, America and humanity!
@EvanAKilgore @USA_China_Talk @MarshaBlackburn @SenTomCotton"
"390","482454245","1283260758537666561","princessesqueen","My latest: @GoyaFoods CEO has profited mightily from the very people Donald Trump has treated like a piñata for political gain.

Free speech works both ways. As long as he props up a man like Trump, many consumers will tell the company to #Goyaway. https://t.co/Udql2qWyct"
"391","345661715","1283260742146244610","emilialuxa","Mehdi Hasan on Ivanka Trump: “She works in the White House today because her dad hired her for a job she is manifestly unqualified for. This is a woman whose husband and father’s catastrophic mishandling of this virus is the reason the economy is so bad.”
https://t.co/a5SKH6JrJI"
"392","460617733","1283260758868914176","KCMeadows1","To the Trump Adminstration, “essential worker” means “expendable worker.”"
"393","2467898994","1283260759028322306","HolderJeannehom","@DavidCornDC @yvonne_erdmann and you all thought only trump was stupid.  I've said it before and will always say- #PenceIsEqualllyAsBad"
"394","223989458","1283260759175135233","mrjoshua97","<U+0001F525>NEW VIDEO!<U+0001F525>

Donald Trump Lied. 

People Died. 

He must be held accountable. 

Please watch and RT the heck out of this! 

#RecklessTrump 

https://t.co/RVarVoc4V3"
"395","1218759089708158977","1283260758709731328","DeltaFo33823525","COALITIONS: PRO-LIFE VOICES VIRTUAL

<U+0001F6A8>Pro-Life Voices for Trump Prayer Call - TX<U+0001F6A8>

Wed, July 15, 2020

05:00 pm (CDT)

https://t.co/DbqtwGe30c https://t.co/S4yxUjDqHD"
"396","3387189627","1283260759326298113","Stephen4907","@Bakari_Sellers NIECE OF TRUMP IS ABSOLUTELY THE MOST BIZARRE HUMAN BEING I HAVE EVER SEEN IN MY LIFE,IS THAT A MAN OR WOMEN THAT GEORGE STEPHANOPOULOS INTERVIEWED AND NEVER ONCE HAD EYE CONTACT."
"397","712011839651979264","1283260759347101697","Bree000007","Again?"
"398","791146925038927872","1283260759435247616","bellagirlnola","Biden will never debate Trump."
"399","72190409","1283260759808638978","xTREmeCATitude","As Florida sets a single day record for deaths and Arizona and Texas are bringing in refrigerated morgue trucks, @washingtonpost says Trump has made nearly 1,000 false and misleading claims about the coronavirus pandemic - and that was before today’s press conference"
"400","188205395","1283260759816822784","trojantjl","@HillaryClinton Trump is the best president ever"
"401","1060694426035650562","1283260759632498689","LDRXO_M","It’s gonna be so great again once trump isn’t president anymore! https://t.co/3WXHXMWYoA"
"402","267464332","1283260759955222528","ShotDeadDawg","@JoeBiden Yes we agree! That's why we ALL will be voting for @realDonaldTrump on November 3rd, 2020!
You've been in DC for over 50 years &amp; accomplished NOTHING!
President Trump undid a massive amounts of democrat corruption in 3.5 yrs! Imagine what more he can do in 4.5 more yrs!
#RoseDC11 https://t.co/U59xr8M0n4"
"403","871530193290235904","1283260759942631424","DAVEROXX1","If Trump is responsible for 120,000 COVID deaths, who’s responsible for 240,000+ flu deaths when Obama was President? <U+0001F9D0>"
"404","942797708","1283260759850590208","rc_serrano","A man whose entire life was built on a rich blend of daddy’s money and financial fraud accuses me, daughter of a house cleaner who won multiple elections to Congress by the age of 30, of not having talent. <U+0001F923>

You can tell from his delivery that even HE doesn’t believe it. <U+0001F602>"
"405","1172358895609831424","1283260751927554048","SusanIsSicOfGOP","This can’t be allowed"
"406","26950458","1283260759523209221","CreativeBoulder","'The @WhiteHouse Called a News Conference. @realDonaldTrump Turned It Into a Meandering Monologue..'

https://t.co/XLDWakPSnI"
"407","374547405","1283260760064438272","JonesysHeart","Same way Obama did with DACA using his pen and his phone. <U+0001F644> https://t.co/ovQLStEf7I"
"408","1957782402","1283260760437567488","sarahgsyfan","Actually no, he’s not good at it because everybody knows he’s lying. If he was good at it we’d be fooled.  https://t.co/ILZoEBUWJe"
"409","433158220","1283260740363837443","trusttoverify","“More WHITES than BLACKS are killed by POLICE.”
 
Trump has NO NEED of FACTS.
His UTTER IGNORANCE creates it’s OWN version of TRUTH on the SPOT. https://t.co/G2bgDSv4l2"
"410","3839144789","1283260744155439106","lancero231","Presidente/ Expert on Disease Control and Prevention!!! Smh"
"411","978733009435115525","1283260760639049732","heartandsoul777","@realDonaldTrump DONALD J TRUMP mandates LAW *&amp; ORDER <U+0001F447><U+0001F447> https://t.co/2kV5YeXW8B"
"412","229942619","1283260760773267458","TruthNoLess","If people hate President Trump, that is entirely their prerogative.

When their hatred causes them to deliberately hide good news about a life-saving treatment for a global pandemic, that is when the line is crossed.

Hydroxychloroquine works and has worked."
"413","4650251661","1283260760920137729","sherlynvin22","If you cannot deny the facts, hide them. If you cannot hide the consequences, blame someone else for them. Trump would tear down the US ability to fight Covid before accepting any responsibility."
